_code,ticker,company_name,country,gics_sector,gics_industry_group,gics_industry,last_include,first_include
KYG720051047,1238 HK Equity,Powerlong Real Estate Holdings Ltd,CH,60,6020,602010,2022-05-31,2021-06-01
CNE100002TP9,603605 C1 Equity,Proya Cosmetics Co Ltd,CH,30,3030,303020,2023-05-31,2020-06-01
CNE100005D68,688063 C1 Equity,Pylon Technologies Co Ltd,CH,20,2010,201040,2024-02-29,2022-09-01
CNE1000041K3,688561 C1 Equity,Qi An Xin Technology Group Inc,CH,45,4510,451030,2024-05-31,2023-06-01
CNE1000026G2,603027 C1 Equity,Qianhe Condiment and Food Co Ltd,CH,30,3020,302020,2021-11-30,2020-12-01
US88557W1018,QFIN UW Equity,Qifu Technology Inc,CH,40,4020,402020,2024-05-31,2021-06-01
US74734M1099,QIHU UN Equity,Qihoo 360 Technology Co Ltd,CH,50,5020,502030,2016-08-31,2015-12-01
CNE100003JQ6,002958 C2 Equity,Qingdao Rural Commercial Bank Corp,CH,40,4010,401010,2022-11-30,2020-06-01
CNE000000SW2,000792 C2 Equity,Qinghai Salt Lake Industry Co Ltd,CH,15,1510,151010,2024-05-31,2018-06-01
US7477981069,QD UN Equity,Qudian Inc,CH,40,4020,402020,2020-02-29,2019-12-01
US74969N1037,RLX UN Equity,RLX Technology Inc,CH,30,3020,302030,2022-11-30,2021-03-01
CNE100001Z58,300442 C2 Equity,Range Intelligent Computing Technology Group Co Ltd,CH,45,4510,451020,2024-05-31,2023-12-01
CNE100003MX6,688002 C1 Equity,Raytron Technology Co Ltd,CH,45,4520,452030,2024-02-29,2021-06-01
CNE1000005Y9,002146 C2 Equity,RiseSun Real Estate Development Co Ltd,CH,60,6020,602010,2022-05-31,2018-06-01
CNE100000T73,300118 C2 Equity,Risen Energy Co Ltd,CH,45,4530,453010,2024-05-31,2023-03-01
CNE100003J15,603218 C1 Equity,Riyue Heavy Industry Co Ltd,CH,20,2010,201060,2023-11-30,2021-06-01
CNE100003RK2,603893 C1 Equity,Rockchip Electronics Co Ltd,CH,45,4530,453010,2024-05-31,2023-06-01
CNE100000W60,002493 C2 Equity,Rongsheng Petrochemical Co Ltd,CH,15,1510,151010,2024-05-31,2018-06-01
CNE000000TY6,600104 C1 Equity,SAIC Motor Corp Ltd,CH,25,2510,251020,2024-05-31,2018-06-01
CNE000000Q11,600061 C1 Equity,SDIC Capital Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE000000JM2,600886 C1 Equity,SDIC Power Holdings Co Ltd,CH,55,5510,551050,2024-05-31,2018-06-01
CNE100000L63,002352 C2 Equity,SF Holding Co Ltd,CH,20,2030,203010,2024-05-31,2018-12-01
CNE100002NT4,300661 C2 Equity,SG Micro Corp,CH,45,4530,453010,2024-05-31,2020-06-01
KYG814771047,SINA UW Equity,SINA Corp/China,CH,50,5020,502030,2021-02-28,2016-12-01
KYG826001003,410 HK Equity,SOHO China Ltd,CH,60,6020,602010,2020-11-30,2014-03-01
CNE100000T99,002468 C2 Equity,STO Express Co Ltd,CH,20,2030,203010,2021-05-31,2020-06-01
CNE100005D92,688777 C1 Equity,SUPCON Technology Co Ltd,CH,45,4520,452030,2024-05-31,2022-12-01
CNE1000015F7,601058 C1 Equity,Sailun Group Co Ltd,CH,25,2510,251010,2024-05-31,2021-06-01
CNE000000KB3,600703 C1 Equity,Sanan Optoelectronics Co Ltd,CH,45,4530,453010,2024-05-31,2018-06-01
CNE1000033T1,300454 C2 Equity,Sangfor Technologies Inc,CH,45,4510,451030,2024-05-31,2019-12-01
CNE1000009J2,002216 C2 Equity,Sanquan Food Co Ltd,CH,30,3020,302020,2021-05-31,2020-12-01
CNE000001QF9,002110 C2 Equity,Sansteel Minguang Co Ltd Fujian,CH,15,1510,151040,2020-11-30,2019-12-01
KYG781631059,631 HK Equity,Sany Heavy Equipment International Holdings Co Ltd,CH,20,2010,201060,2024-05-31,2021-06-01
CNE000001F70,600031 C1 Equity,Sany Heavy Industry Co Ltd,CH,20,2010,201060,2024-05-31,2018-06-01
CNE100001B07,002648 C2 Equity,Satellite Chemical Co Ltd,CH,15,1510,151010,2024-05-31,2021-06-01
CNE0000008K4,000750 C2 Equity,Sealand Securities Co Ltd,CH,40,4020,402030,2023-05-31,2019-12-01
KYG7956A1094,1030 HK Equity,Seazen Group Ltd,CH,60,6020,602010,2022-11-30,2018-06-01
CNE100002BF8,601155 C1 Equity,Seazen Holdings Co Ltd,CH,60,6020,602010,2024-05-31,2018-06-01
KYG8020E1199,981 HK Equity,Semiconductor Manufacturing International Corp,CH,45,4530,453010,2021-02-28,2014-12-01
CNE1000028B9,601127 C1 Equity,Seres Group Co Ltd,CH,25,2510,251020,2024-05-31,2023-06-01
CNE100001T64,601225 C1 Equity,Shaanxi Coal Industry Co Ltd,CH,10,1010,101020,2024-05-31,2018-06-01
CNE000001FP1,600348 C1 Equity,Shan Xi Hua Yang Group New Energy Co Ltd,CH,10,1010,101020,2024-05-31,2022-06-01
CNE100002FV6,603858 C1 Equity,Shandong Buchang Pharmaceuticals Co Ltd,CH,35,3520,352020,2024-02-29,2018-06-01
CNE000001FR7,600547 C1 Equity,Shandong Gold Mining Co Ltd,CH,15,1510,151040,2024-05-31,2018-06-01
CNE1000036N7,1787 HK Equity,Shandong Gold Mining Co Ltd,CH,15,1510,151040,2024-05-31,2020-12-01
CNE1000014X3,002595 C2 Equity,Shandong Himile Mechanical Science & Technology Co Ltd,CH,20,2010,201060,2024-05-31,2023-09-01
CNE000001BM7,600426 C1 Equity,Shandong Hualu Hengsheng Chemical Co Ltd,CH,15,1510,151010,2024-05-31,2019-12-01
CNE100002GM3,601966 C1 Equity,Shandong Linglong Tyre Co Ltd,CH,25,2510,251010,2024-05-31,2018-09-01
CNE000001139,600219 C1 Equity,Shandong Nanshan Aluminum Co Ltd,CH,15,1510,151040,2024-05-31,2019-12-01
CNE000001BG9,600529 C1 Equity,Shandong Pharmaceutical Glass Co Ltd,CH,35,3510,351010,2021-11-30,2020-12-01
CNE100001FB0,300285 C2 Equity,Shandong Sinocera Functional Material Co Ltd,CH,15,1510,151010,2021-08-31,2019-12-01
CNE000001P52,002078 C2 Equity,Shandong Sun Paper Industry JSC Ltd,CH,15,1510,151050,2024-05-31,2019-12-01
CNE100004NC6,301035 C2 Equity,Shandong Weifang Rainbow Chemical Co Ltd,CH,15,1510,151010,2023-05-31,2022-12-01
CNE100000171,1066 HK Equity,Shandong Weigao Group Medical Polymer Co Ltd,CH,35,3510,351010,2024-05-31,2014-03-01
CNE000000NJ0,600777 C1 Equity,Shandong Xinchao Energy Corp Ltd,CH,10,1010,101020,2020-05-31,2019-12-01
CNE0000008S7,600643 C1 Equity,Shanghai AJ Group Co Ltd,CH,40,4020,402010,2020-05-31,2019-12-01
CNE000000LN6,600732 C1 Equity,Shanghai Aiko Solar Energy Co Ltd,CH,45,4530,453010,2024-05-31,2023-03-01
CNE100003LY6,688188 C1 Equity,Shanghai BOCHU Electronic Technology Corp Ltd,CH,45,4520,452030,2024-05-31,2021-12-01
CNE000000CB0,600827 C1 Equity,Shanghai Bailian Group Co Ltd,CH,30,3010,301010,2021-11-30,2021-06-01
CNE1000011K6,002568 C2 Equity,Shanghai Bairun Investment Holding Group Co Ltd,CH,30,3020,302010,2024-05-31,2020-12-01
CNE000000C66,600845 C1 Equity,Shanghai Baosight Software Co Ltd,CH,45,4510,451030,2024-05-31,2019-12-01
CNE000000GG0,900926 CG Equity,Shanghai Baosight Software Co Ltd,CH,45,4510,451030,2024-05-31,2021-12-01
CNE000000WR4,600170 C1 Equity,Shanghai Construction Group Co Ltd,CH,20,2010,201030,2024-05-31,2019-09-01
CNE100000437,2727 HK Equity,Shanghai Electric Group Co Ltd,CH,20,2010,201040,2020-11-30,2014-03-01
CNE100000D55,601727 C1 Equity,Shanghai Electric Group Co Ltd,CH,20,2010,201040,2024-05-31,2018-06-01
CNE000001G53,600021 C1 Equity,Shanghai Electric Power Co Ltd,CH,55,5510,551050,2024-05-31,2019-12-01
CNE000000X38,600196 C1 Equity,Shanghai Fosun Pharmaceutical Group Co Ltd,CH,35,3520,352020,2024-05-31,2018-06-01
CNE100001M79,2196 HK Equity,Shanghai Fosun Pharmaceutical Group Co Ltd,CH,35,3520,352020,2024-05-31,2014-06-01
CNE100000510,1385 HK Equity,Shanghai Fudan Microelectronics Group Co Ltd,CH,45,4530,453010,2023-08-31,2022-12-01
CNE100004PL2,688385 C1 Equity,Shanghai Fudan Microelectronics Group Co Ltd,CH,45,4530,453010,2024-02-29,2022-12-01
CNE000000V89,600009 C1 Equity,Shanghai International Airport Co Ltd,CH,20,2030,203050,2024-05-31,2018-06-01
CNE0000013N8,600018 C1 Equity,Shanghai International Port Group Co Ltd,CH,20,2030,203050,2024-05-31,2018-06-01
CNE0000017K5,600315 C1 Equity,Shanghai Jahwa United Co Ltd,CH,30,3030,303020,2022-05-31,2019-12-01
CNE000000MK0,600754 C1 Equity,Shanghai Jinjiang International Hotels Co Ltd,CH,25,2530,253010,2024-05-31,2019-12-01
CNE1000041Z1,688180 C1 Equity,Shanghai Junshi Biosciences Co Ltd,CH,35,3520,352010,2024-05-31,2021-12-01
CNE000000C74,600848 C1 Equity,Shanghai Lingang Holdings Corp Ltd,CH,60,6020,602010,2024-05-31,2020-12-01
CNE000000HH6,900932 CG Equity,Shanghai Lujiazui Finance & Trade Zone Development Co Ltd,CH,60,6020,602010,2023-08-31,2015-12-01
CNE100001V60,603899 C1 Equity,Shanghai M&G Stationery Inc,CH,20,2020,202010,2024-05-31,2019-12-01
CNE000000B91,600835 C1 Equity,Shanghai Mechanical and Electrical Industry Co Ltd,CH,20,2010,201060,2020-05-31,2019-12-01
CNE100003NQ8,688202 C1 Equity,Shanghai Medicilon Inc,CH,35,3520,352030,2023-05-31,2021-12-01
CNE100002RN8,603728 C1 Equity,Shanghai Moons' Electric Co Ltd,CH,20,2010,201040,2024-05-31,2023-09-01
CNE000000C82,601607 C1 Equity,Shanghai Pharmaceuticals Holding Co Ltd,CH,35,3510,351020,2024-05-31,2018-06-01
CNE1000012B3,2607 HK Equity,Shanghai Pharmaceuticals Holding Co Ltd,CH,35,3510,351020,2024-05-31,2014-03-01
CNE0000011B7,600000 C1 Equity,Shanghai Pudong Development Bank Co Ltd,CH,40,4010,401010,2024-05-31,2018-06-01
CNE100002TX3,603659 C1 Equity,Shanghai Putailai New Energy Technology Co Ltd,CH,15,1510,151010,2024-05-31,2020-06-01
CNE100000C31,002252 C2 Equity,Shanghai RAAS Blood Products Co Ltd,CH,35,3520,352010,2024-05-31,2020-03-01
CNE100004QD7,601825 C1 Equity,Shanghai Rural Commercial Bank Co Ltd,CH,40,4010,401010,2024-05-31,2022-12-01
CNE1000008K2,002195 C2 Equity,Shanghai Stonehill Technology Co Ltd,CH,45,4510,451030,2020-11-30,2018-06-01
CNE000000B83,600820 C1 Equity,Shanghai Tunnel Engineering Co Ltd,CH,20,2010,201030,2020-11-30,2018-06-01
CNE100005PN5,688271 C1 Equity,Shanghai United Imaging Healthcare Co Ltd,CH,35,3510,351010,2024-05-31,2023-12-01
CNE000000438,600648 C1 Equity,Shanghai Waigaoqiao Free Trade Zone Group Co Ltd,CH,20,2010,201070,2020-05-31,2019-12-01
CNE000000594,600655 C1 Equity,Shanghai Yuyuan Tourist Mart Group Co Ltd,CH,25,2550,255040,2024-05-31,2019-12-01
CNE000000JX9,600895 C1 Equity,Shanghai Zhangjiang High-Tech Park Development Co Ltd,CH,60,6020,602010,2024-05-31,2018-06-01
CNE000001FH8,600546 C1 Equity,Shanxi Coal International Energy Group Co Ltd,CH,20,2010,201070,2024-05-31,2023-06-01
CNE0000013Y5,000983 C2 Equity,Shanxi Coking Coal Energy Group Co Ltd,CH,10,1010,101020,2024-05-31,2018-06-01
CNE000001NT7,601699 C1 Equity,Shanxi Lu'an Environmental Energy Development Co Ltd,CH,10,1010,101020,2024-05-31,2018-06-01
CNE0000005J2,000723 C2 Equity,Shanxi Meijin Energy Co Ltd,CH,15,1510,151040,2024-05-31,2019-12-01
CNE100000WJ0,002500 C2 Equity,Shanxi Securities Co Ltd,CH,40,4020,402030,2024-02-29,2018-06-01
CNE000000WM5,000825 C2 Equity,Shanxi Taigang Stainless Steel Co Ltd,CH,15,1510,151040,2024-05-31,2019-12-01
CNE000000DH5,600809 C1 Equity,Shanxi Xinghuacun Fen Wine Factory Co Ltd,CH,30,3020,302010,2024-05-31,2018-06-01
CNE0000019B0,600567 C1 Equity,Shanying International Holding Co Ltd,CH,15,1510,151050,2020-05-31,2019-12-01
CNE000000K90,600702 C1 Equity,Shede Spirits Co Ltd,CH,30,3020,302010,2024-05-31,2023-06-01
CNE0000005Q7,600642 C1 Equity,Shenergy Co Ltd,CH,55,5510,551050,2024-05-31,2018-06-01
CNE000001DZ5,600392 C1 Equity,Shenghe Resources Holding Co Ltd,CH,15,1510,151040,2024-02-29,2019-12-01
CNE000000XL5,600183 C1 Equity,Shengyi Technology Co Ltd,CH,45,4520,452030,2024-05-31,2019-12-01
CNE100003373,002916 C2 Equity,Shennan Circuits Co Ltd,CH,45,4520,452030,2024-05-31,2019-12-01
CNE100002FD4,000166 C2 Equity,Shenwan Hongyuan Group Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE000000VK1,000089 C2 Equity,Shenzhen Airport Co Ltd,CH,20,2030,203050,2021-05-31,2019-12-01
CNE100000K15,300037 C2 Equity,Shenzhen Capchem Technology Co Ltd,CH,15,1510,151010,2024-05-31,2020-12-01
CNE100003K95,300769 C2 Equity,Shenzhen Dynanonic Co Ltd,CH,15,1510,151010,2024-02-29,2022-06-01
CNE000000933,000027 C2 Equity,Shenzhen Energy Group Co Ltd,CH,55,5510,551050,2024-05-31,2018-06-01
CNE100000478,548 HK Equity,Shenzhen Expressway Corp Ltd,CH,20,2030,203050,2020-11-30,2019-12-01
CNE100002G84,603160 C1 Equity,Shenzhen Goodix Technology Co Ltd,CH,45,4530,453010,2024-05-31,2019-12-01
CNE100000P02,002399 C2 Equity,Shenzhen Hepalink Pharmaceutical Group Co Ltd,CH,35,3520,352020,2021-11-30,2019-12-01
CNE100000V46,300124 C2 Equity,Shenzhen Inovance Technology Co Ltd,CH,20,2010,201060,2024-05-31,2019-06-01
CNE000000FK4,000021 C2 Equity,Shenzhen Kaifa Technology Co Ltd,CH,45,4520,452030,2024-05-31,2020-06-01
CNE100002Q33,300601 C2 Equity,Shenzhen Kangtai Biological Products Co Ltd,CH,35,3520,352010,2024-05-31,2019-06-01
CNE100002JW6,002850 C2 Equity,Shenzhen Kedali Industry Co Ltd,CH,25,2510,251010,2024-05-31,2021-12-01
CNE000001GF0,600446 C1 Equity,Shenzhen Kingdom Sci-Tech Co Ltd,CH,45,4510,451030,2020-11-30,2019-12-01
CNE100000XC3,002518 C2 Equity,Shenzhen Kstar Science And Technology Co Ltd,CH,20,2010,201040,2023-11-30,2022-12-01
CNE100000Q50,002429 C2 Equity,Shenzhen MTC Co Ltd,CH,25,2520,252010,2022-05-31,2020-12-01
CNE100003G67,300760 C2 Equity,Shenzhen Mindray Bio-Medical Electronics Co Ltd,CH,35,3510,351010,2024-05-31,2019-06-01
CNE100003T39,300832 C2 Equity,Shenzhen New Industries Biomedical Engineering Co Ltd,CH,35,3510,351010,2024-05-31,2021-12-01
CNE000000SS0,000069 C2 Equity,Shenzhen Overseas Chinese Town Co Ltd,CH,60,6020,602010,2024-05-31,2018-06-01
CNE100003G91,300724 C2 Equity,Shenzhen SC New Energy Technology Corp,CH,45,4530,453010,2024-05-31,2020-12-01
CNE000000BK3,000032 C2 Equity,Shenzhen SED Industry Co Ltd,CH,20,2010,201030,2024-05-31,2023-06-01
CNE100000FW8,002294 C2 Equity,Shenzhen Salubris Pharmaceuticals Co Ltd,CH,35,3520,352020,2024-05-31,2018-06-01
CNE100002DP3,300568 C2 Equity,Shenzhen Senior Technology Material Co Ltd,CH,15,1510,151010,2024-02-29,2021-12-01
CNE1000000M5,002138 C2 Equity,Shenzhen Sunlord Electronics Co Ltd,CH,45,4520,452030,2024-02-29,2021-06-01
CNE100000W94,300136 C2 Equity,Shenzhen Sunway Communication Co Ltd,CH,45,4520,452010,2022-05-31,2019-12-01
CNE100003P74,688036 C1 Equity,Shenzhen Transsion Holdings Co Ltd,CH,45,4520,452020,2024-05-31,2021-12-01
CNE100002H00,002831 C2 Equity,Shenzhen YUTO Packaging Technology Co Ltd,CH,15,1510,151030,2024-05-31,2022-12-01
CNE000000FS7,000060 C2 Equity,Shenzhen Zhongjin Lingnan Nonfemet Co Ltd,CH,15,1510,151040,2020-05-31,2018-06-01
KYG8087W1015,2313 HK Equity,Shenzhou International Group Holdings Ltd,CH,25,2520,252030,2024-05-31,2014-03-01
CNE1000015S0,002603 C2 Equity,Shijiazhuang Yiling Pharmaceutical Co Ltd,CH,35,3520,352020,2024-05-31,2019-12-01
KYG8104A1085,873 HK Equity,Shimao Services Holdings Ltd,CH,60,6020,602010,2022-05-31,2021-06-01
CNE000001DW2,600481 C1 Equity,Shuangliang Eco-Energy Systems Co Ltd,CH,20,2010,201060,2024-02-29,2023-06-01
KYG811511131,272 HK Equity,Shui On Land Ltd,CH,60,6020,602010,2020-08-31,2014-03-01
CNE100000GH7,300024 C2 Equity,Siasun Robot & Automation Co Ltd,CH,20,2010,201060,2021-05-31,2019-12-01
CNE000000GJ4,600839 C1 Equity,Sichuan Changhong Electric Co Ltd,CH,25,2520,252010,2024-05-31,2023-12-01
CNE000000BQ0,600674 C1 Equity,Sichuan Chuantou Energy Co Ltd,CH,55,5510,551050,2024-05-31,2018-06-01
CNE100001JM9,603077 C1 Equity,Sichuan Hebang Biotechnology Co Ltd,CH,15,1510,151010,2024-05-31,2019-12-01
CNE100000PW7,002422 C2 Equity,Sichuan Kelun Pharmaceutical Co Ltd,CH,35,3520,352020,2024-05-31,2018-06-01
CNE0000017B4,600466 C1 Equity,Sichuan Languang Development Co Ltd,CH,60,6020,602010,2020-11-30,2019-12-01
CNE0000014Z0,000155 C2 Equity,Sichuan New Energy Power Co Ltd,CH,55,5510,551050,2023-11-30,2021-12-01
CNE000001DQ4,600039 C1 Equity,Sichuan Road and Bridge Group Co Ltd,CH,20,2010,201030,2024-05-31,2021-06-01
CNE000000NH4,600779 C1 Equity,Sichuan Swellfun Co Ltd,CH,30,3020,302010,2024-05-31,2019-12-01
CNE100000WF8,002497 C2 Equity,Sichuan Yahua Industrial Group Co Ltd,CH,15,1510,151010,2023-11-30,2021-12-01
CNE000001KM8,002028 C2 Equity,Sieyuan Electric Co Ltd,CH,20,2010,201040,2024-05-31,2021-12-01
BMG8162K1137,460 HK Equity,Sihuan Pharmaceutical Holdings Group Ltd,CH,35,3520,352020,2019-11-30,2014-03-01
KYG8190F1028,6415 TT Equity,Silergy Corp,CH,45,4530,453010,2024-05-31,2020-06-01
HK3377040226,3377 HK Equity,Sino-Ocean Group Holding Ltd,CH,60,6020,602010,2020-11-30,2014-03-01
CNE0000011R3,600500 C1 Equity,Sinochem International Corp,CH,20,2010,201070,2020-05-31,2019-12-01
CNE000000SV4,600109 C1 Equity,Sinolink Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE000001LS3,600970 C1 Equity,Sinoma International Engineering Co,CH,20,2010,201030,2024-05-31,2023-06-01
CNE000001P78,002080 C2 Equity,Sinoma Science & Technology Co Ltd,CH,15,1510,151010,2024-05-31,2020-12-01
CNE100001WV3,002738 C2 Equity,Sinomine Resource Group Co Ltd,CH,15,1510,151040,2024-05-31,2022-06-01
CNE100001NV2,2386 HK Equity,Sinopec Engineering Group Co Ltd,CH,20,2010,201030,2020-11-30,2014-03-01
CNE1000004C8,338 HK Equity,Sinopec Shanghai Petrochemical Co Ltd,CH,15,1510,151010,2020-11-30,2014-03-01
CNE000000BB2,600688 C1 Equity,Sinopec Shanghai Petrochemical Co Ltd,CH,15,1510,151010,2024-02-29,2018-06-01
CNE100000FN7,1099 HK Equity,Sinopharm Group Co Ltd,CH,35,3510,351020,2024-05-31,2014-03-01
CNE1000004F1,598 HK Equity,Sinotrans Ltd,CH,20,2030,203010,2020-05-31,2014-12-01
CNE100003GS8,601598 C1 Equity,Sinotrans Ltd,CH,20,2030,203010,2022-11-30,2019-12-01
HK3808041546,3808 HK Equity,Sinotruk Hong Kong Ltd,CH,20,2010,201060,2024-05-31,2018-06-01
CNE1000027D7,603737 C1 Equity,Skshu Paint Co Ltd,CH,15,1510,151010,2024-05-31,2020-12-01
KYG8245V1023,6969 HK Equity,Smoore International Holdings Ltd,CH,30,3020,302030,2024-05-31,2020-12-01
CNE100000XG4,300144 C2 Equity,Songcheng Performance Development Co Ltd,CH,25,2530,253010,2024-05-31,2019-06-01
CNE1000019P8,601555 C1 Equity,SooChow Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE0000016P6,600369 C1 Equity,Southwest Securities Co Ltd,CH,40,4020,402030,2024-05-31,2019-09-01
CNE100001V45,601021 C1 Equity,Spring Airlines Co Ltd,CH,20,2030,203020,2024-05-31,2018-06-01
CNE100003RN6,603290 C1 Equity,StarPower Semiconductor Ltd,CH,45,4530,453010,2024-05-31,2021-09-01
KYG8569A1067,1918 HK Equity,Sunac China Holdings Ltd,CH,60,6020,602010,2022-05-31,2015-06-01
KYG8569B1041,1516 HK Equity,Sunac Services Holdings Ltd,CH,60,6020,602010,2022-05-31,2021-06-01
CNE1000018M7,300274 C2 Equity,Sungrow Power Supply Co Ltd,CH,20,2010,201040,2024-05-31,2020-12-01
CNE000001KF2,002024 C2 Equity,Suning.com Co Ltd,CH,25,2550,255040,2022-05-31,2018-06-01
KYG8586D1097,2382 HK Equity,Sunny Optical Technology Group Co Ltd,CH,45,4520,452030,2024-05-31,2016-12-01
CNE100002136,300487 C2 Equity,Sunresin New Materials Co Ltd,CH,15,1510,151010,2024-05-31,2023-06-01
CNE100001260,300207 C2 Equity,Sunwoda Electronic Co Ltd,CH,20,2010,201040,2024-05-31,2019-12-01
CNE100001203,002572 C2 Equity,Suofeiya Home Collection Co Ltd,CH,25,2520,252010,2021-11-30,2019-12-01
CNE100000N79,002384 C2 Equity,Suzhou Dongshan Precision Manufacturing Co Ltd,CH,45,4520,452030,2024-05-31,2019-06-01
CNE000001P86,002081 C2 Equity,Suzhou Gold Mantis Construction Decoration Co Ltd,CH,20,2010,201030,2021-11-30,2018-06-01
CNE100003FS0,300751 C2 Equity,Suzhou Maxwell Technologies Co Ltd,CH,45,4530,453010,2024-05-31,2021-06-01
CNE100001XQ1,300394 C2 Equity,Suzhou TFC Optical Communication Co Ltd,CH,45,4520,452010,2024-05-31,2023-09-01
US8740801043,TAL UN Equity,TAL Education Group,CH,25,2530,253020,2024-05-31,2015-12-01
CNE000000RB8,600089 C1 Equity,TBEA Co Ltd,CH,20,2010,201040,2024-05-31,2018-06-01
CNE000001GL8,000100 C2 Equity,TCL Technology Group Corp,CH,45,4520,452030,2024-05-31,2018-09-01
CNE1000000B8,002129 C2 Equity,TCL Zhonghuan Renewable Energy Technology Co Ltd,CH,45,4530,453010,2024-05-31,2019-12-01
CNE0000005W5,000732 C2 Equity,Tahoe Group Co Ltd,CH,60,6020,602010,2020-05-31,2019-12-01
CNE100000R26,601000 C1 Equity,TangShan Port Group Co Ltd,CH,20,2030,203050,2020-05-31,2019-12-01
CNE000000GX5,000401 C2 Equity,Tangshan Jidong Cement Co Ltd,CH,15,1510,151020,2024-02-29,2019-12-01
CNE000001C81,600535 C1 Equity,Tasly Pharmaceutical Group Co Ltd,CH,35,3520,352020,2020-05-31,2018-06-01
CNE100000056,002124 C2 Equity,Tech-Bank Food Co Ltd,CH,30,3020,302020,2020-05-31,2019-12-01
KYG875721634,700 HK Equity,Tencent Holdings Ltd,CH,50,5020,502030,2024-05-31,2014-03-01
US88034P1093,TME UN Equity,Tencent Music Entertainment Group,CH,50,5020,502020,2024-05-31,2019-03-01
CNE1000021D0,300496 C2 Equity,Thunder Software Technology Co Ltd,CH,45,4510,451030,2024-05-31,2020-06-01
CNE000001B90,600582 C1 Equity,Tian Di Science & Technology Co Ltd,CH,20,2010,201060,2020-05-31,2019-12-01
CNE100003F43,601162 C1 Equity,Tianfeng Securities Co Ltd,CH,40,4020,402030,2024-05-31,2020-06-01
CNE1000030X9,603712 C1 Equity,Tianjin 712 Communication & Broadcasting Co Ltd,CH,45,4520,452010,2024-05-31,2020-06-01
CNE100000GF1,300026 C2 Equity,Tianjin Chase Sun Pharmaceutical Co Ltd,CH,35,3520,352020,2021-05-31,2020-06-01
CNE000000HT1,000050 C2 Equity,Tianma Microelectronics Co Ltd,CH,45,4520,452030,2024-05-31,2018-06-01
CNE100000T32,002466 C2 Equity,Tianqi Lithium Corp,CH,15,1510,151010,2024-05-31,2018-06-01
CNE100000YJ6,002532 C2 Equity,Tianshan Aluminum Group Co Ltd,CH,15,1510,151040,2024-05-31,2021-12-01
CNE100000825,002185 C2 Equity,Tianshui Huatian Technology Co Ltd,CH,45,4530,453010,2024-05-31,2020-06-01
KYG8878S1030,322 HK Equity,Tingyi Cayman Islands Holding Corp,CH,30,3020,302020,2024-05-31,2014-03-01
CNE100000YH0,002531 C2 Equity,Titan Wind Energy Suzhou Co Ltd,CH,20,2010,201040,2024-02-29,2021-12-01
CNE100002524,603866 C1 Equity,Toly Bread Co Ltd,CH,30,3020,302020,2023-08-31,2019-12-01
CNE100000585,1666 HK Equity,Tong Ren Tang Technologies Co Ltd,CH,35,3520,352020,2019-11-30,2018-06-01
CNE1000006C3,002156 C2 Equity,TongFu Microelectronics Co Ltd,CH,45,4530,453010,2024-05-31,2020-06-01
KYG8918W1069,780 HK Equity,Tongcheng Travel Holdings Ltd,CH,25,2530,253010,2024-05-31,2020-06-01
CNE000000H87,600867 C1 Equity,Tonghua Dongbao Pharmaceutical Co Ltd,CH,35,3520,352020,2021-11-30,2018-06-01
CNE1000012X7,601233 C1 Equity,Tongkun Group Co Ltd,CH,15,1510,151010,2024-05-31,2019-12-01
CNE000000529,000630 C2 Equity,Tongling Nonferrous Metals Group Co Ltd,CH,15,1510,151040,2024-05-31,2018-06-01
CNE000001GS3,600438 C1 Equity,Tongwei Co Ltd,CH,45,4530,453010,2024-05-31,2018-06-01
CNE000000MZ8,600763 C1 Equity,Topchoice Medical Corp,CH,35,3510,351020,2024-05-31,2019-12-01
CNE1000009B9,002212 C2 Equity,Topsec Technologies Group Inc,CH,45,4510,451030,2022-05-31,2020-06-01
KYG8924B1041,6110 HK Equity,Topsports International Holdings Ltd,CH,25,2550,255040,2024-05-31,2020-03-01
CNE000001JS7,002010 C2 Equity,Transfar Zhilian Co Ltd,CH,15,1510,151010,2022-11-30,2019-06-01
CNE1000004J3,696 HK Equity,TravelSky Technology Ltd,CH,25,2530,253010,2024-05-31,2015-12-01
CNE100003ZR0,688599 C1 Equity,Trina Solar Co Ltd,CH,45,4530,453010,2024-05-31,2022-03-01
